Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,215394,358990,450000,450000
0,1,450000,450100,215394,358990,900000,900000
0,2,900000,900100,215394,358990,1350000,1350000
0,3,1350000,1350100,215394,358990,1800000,1800000
0,4,1800000,1800100,215394,358990,2250000,2250000
0,5,2250000,2250100,215394,358990,2700000,2700000
0,6,2700000,2700100,215394,358990,3150000,3150000
0,7,3150000,3150100,215394,358990,3600000,3600000
0,8,3600000,3600100,215394,358990,4050000,4050000
0,9,4050000,4050100,215394,358990,4500000,4500000
0,10,4500000,4500100,215394,358990,4950000,4950000
0,11,4950000,4950100,215394,358990,5400000,5400000
0,12,5400000,5400100,215394,358990,5850000,5850000
0,13,5850000,5850100,215394,358990,6300000,6300000
0,14,6300000,6300100,215394,358990,6750000,6750000
0,15,6750000,6750100,215394,358990,7200000,7200000
0,16,7200000,7200100,215394,358990,7650000,7650000
0,17,7650000,7650100,215394,358990,8100000,8100000
0,18,8100000,8100100,215394,358990,8550000,8550000
0,19,8550000,8550100,215394,358990,9000000,9000000
0,20,9000000,9000100,215394,358990,9450000,9450000
0,21,9450000,9450100,215394,358990,9900000,9900000
0,22,9900000,9900100,215394,358990,10350000,10350000
0,23,10350000,10350100,215394,358990,10800000,10800000
0,24,10800000,10800100,215394,358990,11250000,11250000
0,25,11250000,11250100,215394,358990,11700000,11700000
0,26,11700000,11700100,215394,358990,12150000,12150000
0,27,12150000,12150100,215394,358990,12600000,12600000
0,28,12600000,12600100,215394,358990,13050000,13050000
0,29,13050000,13050100,215394,358990,13500000,13500000
0,30,13500000,13500100,215394,358990,13950000,13950000
0,31,13950000,13950100,215394,358990,14400000,14400000
0,32,14400000,14400100,215394,358990,14850000,14850000
0,33,14850000,14850100,215394,358990,15300000,15300000
0,34,15300000,15300100,215394,358990,15750000,15750000
0,35,15750000,15750100,215394,358990,16200000,16200000
0,36,16200000,16200100,215394,358990,16650000,16650000
0,37,16650000,16650100,215394,358990,17100000,17100000
0,38,17100000,17100100,215394,358990,17550000,17550000
0,39,17550000,17550100,215394,358990,18000000,18000000
0,40,18000000,18000100,215394,358990,18450000,18450000
0,41,18450000,18450100,215394,358990,18900000,18900000
0,42,18900000,18900100,215394,358990,19350000,19350000
0,43,19350000,19350100,215394,358990,19800000,19800000
0,44,19800000,19800100,215394,358990,20250000,20250000
0,45,20250000,20250100,215394,358990,20700000,20700000
0,46,20700000,20700100,215394,358990,21150000,21150000
0,47,21150000,21150100,215394,358990,21600000,21600000
0,48,21600000,21600100,215394,358990,22050000,22050000
0,49,22050000,22050100,215394,358990,22500000,22500000
0,50,22500000,22500100,215394,358990,22950000,22950000
0,51,22950000,22950100,215394,358990,23400000,23400000
0,52,23400000,23400100,215394,358990,23850000,23850000
0,53,23850000,23850100,215394,358990,24300000,24300000
0,54,24300000,24300100,215394,358990,24750000,24750000
0,55,24750000,24750100,215394,358990,25200000,25200000
0,56,25200000,25200100,215394,358990,25650000,25650000
0,57,25650000,25650100,215394,358990,26100000,26100000
0,58,26100000,26100100,215394,358990,26550000,26550000
0,59,26550000,26550100,215394,358990,27000000,27000000
0,60,27000000,27000100,215394,358990,27450000,27450000
0,61,27450000,27450100,215394,358990,27900000,27900000
0,62,27900000,27900100,215394,358990,28350000,28350000
