TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,25096,41828,100000,100000,0
1,100,6343,10572,100000,100000,0
2,100,53668,89448,150000,150000,0
3,100,16266,27110,200000,200000,0
4,100,33091,55152,200000,200000,0
5,100,57477,95795,200000,200000,0
6,100,11613,19356,250000,250000,0
7,100,42625,71042,300000,300000,0
8,100,10597,17663,350000,350000,0
9,100,35097,58496,350000,350000,0
10,100,5187,8645,350000,350000,0
11,100,105038,175064,550000,550000,0
12,100,120567,200945,550000,550000,0
13,100,90342,150571,750000,750000,0
14,100,296148,493581,900000,900000,0
