TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4275,7126,100000,100000,0
1,100,51876,86461,150000,150000,0
2,100,11359,18932,150000,150000,0
3,100,11742,19570,200000,200000,0
4,100,39732,66221,250000,250000,0
5,100,4051,6753,300000,300000,0
6,100,45487,75813,400000,400000,0
7,100,74164,123608,400000,400000,0
8,100,117224,195374,400000,400000,0
9,100,155660,259434,400000,400000,0
10,100,87899,146499,650000,650000,0
11,100,61092,101820,650000,650000,0
12,100,140102,233504,650000,650000,0
13,100,19410,32350,700000,700000,0
14,100,200544,334240,800000,800000,0
