TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,34311,57185,100000,100000,0
1,100,25058,41764,100000,100000,0
2,100,22068,36781,100000,100000,0
3,100,19357,32262,100000,100000,0
4,100,4753,7922,150000,150000,0
5,100,48041,80069,150000,150000,0
6,100,42585,70976,150000,150000,0
7,100,42167,70279,250000,250000,0
8,100,23098,38497,350000,350000,0
9,100,61978,103298,500000,500000,0
10,100,42166,70277,500000,500000,0
11,100,26662,44438,550000,550000,0
12,100,87340,145568,600000,600000,0
13,100,62164,103607,600000,600000,0
14,100,9331,15552,600000,600000,0
