TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,28236,47060,100000,100000,0
1,100,8044,13407,100000,100000,0
2,100,10078,16797,100000,100000,0
3,100,24336,40560,150000,150000,0
4,100,3993,6655,200000,200000,0
5,100,48631,81052,200000,200000,0
6,100,55864,93107,250000,250000,0
7,100,83042,138404,300000,300000,0
8,100,36363,60606,300000,300000,0
9,100,71130,118551,350000,350000,0
10,100,14010,23351,350000,350000,0
11,100,127942,213238,700000,700000,0
12,100,42132,70221,700000,700000,0
13,100,196218,327031,750000,750000,0
14,100,113364,188941,800000,800000,0
