TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4106,6844,100000,100000,0
1,100,1500,2500,100000,100000,0
2,100,6131,10219,100000,100000,0
3,100,5684,9474,100000,100000,0
4,100,5196,8661,100000,100000,0
5,100,10809,18016,150000,150000,0
6,100,1148,1914,150000,150000,0
7,100,5742,9571,200000,200000,0
8,100,15339,25566,200000,200000,0
9,100,15622,26037,200000,200000,0
10,100,15766,26277,200000,200000,0
11,100,12273,20455,350000,350000,0
12,100,22875,38126,350000,350000,0
13,100,18682,31137,400000,400000,0
14,100,27580,45967,400000,400000,0
15,100,29865,49775,400000,400000,0
16,100,39471,65785,500000,500000,0
17,100,19821,33035,900000,900000,0
