TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,75,125,100000,100000,0
1,100,355,592,100000,100000,0
2,100,4827,8045,100000,100000,0
3,100,10654,17758,150000,150000,0
4,100,5354,8924,150000,150000,0
5,100,2647,4413,150000,150000,0
6,100,502,837,200000,200000,0
7,100,2868,4780,200000,200000,0
8,100,2920,4868,250000,250000,0
9,100,1183,1973,250000,250000,0
10,100,395,659,250000,250000,0
11,100,2848,4747,300000,300000,0
12,100,1827,3045,300000,300000,0
13,100,2679,4466,350000,350000,0
14,100,51251,85419,400000,400000,0
15,100,9857,16429,450000,450000,0
16,100,16561,27602,600000,600000,0
17,100,328378,547297,600000,600000,0
