TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,3186,5311,100000,100000,0
1,100,1454,2424,100000,100000,0
2,100,776,1294,150000,150000,0
3,100,6633,11056,150000,150000,0
4,100,29411,49019,200000,200000,0
5,100,14619,24365,200000,200000,0
6,100,4459,7433,200000,200000,0
7,100,2014,3357,250000,250000,0
8,100,2791,4653,250000,250000,0
9,100,61480,102468,300000,300000,0
10,100,33154,55257,300000,300000,0
11,100,18201,30336,350000,350000,0
12,100,21483,35806,350000,350000,0
13,100,7294,12157,400000,400000,0
14,100,35401,59002,400000,400000,0
15,100,1500,2501,600000,600000,0
16,100,26325,43876,700000,700000,0
17,100,25469,42449,950000,950000,0
