TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4004,6674,100000,100000,0
1,100,5716,9527,100000,100000,0
2,100,6281,10469,100000,100000,0
3,100,5148,8580,150000,150000,0
4,100,15866,26444,200000,200000,0
5,100,2284,3807,200000,200000,0
6,100,18851,31419,200000,200000,0
7,100,4573,7622,200000,200000,0
8,100,7148,11914,250000,250000,0
9,100,37191,61985,400000,400000,0
10,100,38024,63374,450000,450000,0
11,100,25737,42896,500000,500000,0
12,100,44615,74359,500000,500000,0
13,100,22884,38140,500000,500000,0
14,100,41052,68420,600000,600000,0
15,100,3995,6659,700000,700000,0
16,100,12000,20001,700000,700000,0
17,100,66548,110914,900000,900000,0
