TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4579,7632,100000,100000,0
1,100,105,175,100000,100000,0
2,100,2368,3947,150000,150000,0
3,100,331,552,150000,150000,0
4,100,4331,7219,150000,150000,0
5,100,1255,2092,150000,150000,0
6,100,8988,14981,250000,250000,0
7,100,4518,7531,350000,350000,0
8,100,30271,50452,350000,350000,0
9,100,1570,2618,450000,450000,0
10,100,9624,16041,500000,500000,0
11,100,3268,5448,500000,500000,0
12,100,88107,146846,600000,600000,0
13,100,3201,5335,650000,650000,0
14,100,39426,65710,650000,650000,0
15,100,290469,484115,650000,650000,0
16,100,17625,29375,750000,750000,0
17,100,9423,15705,900000,900000,0
