TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4343,7239,100000,100000,0
1,100,14848,24747,100000,100000,0
2,100,1416,2361,100000,100000,0
3,100,13191,21986,150000,150000,0
4,100,2667,4446,150000,150000,0
5,100,3930,6551,150000,150000,0
6,100,42283,70473,200000,200000,0
7,100,485,809,200000,200000,0
8,100,15140,25234,250000,250000,0
9,100,9217,15362,250000,250000,0
10,100,5442,9071,250000,250000,0
11,100,2716,4528,250000,250000,0
12,100,1257,2096,250000,250000,0
13,100,2350,3917,300000,300000,0
14,100,44184,73641,400000,400000,0
15,100,23031,38386,450000,450000,0
16,100,15596,25994,500000,500000,0
17,100,39788,66314,550000,550000,0
