TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,3313,5522,100000,100000,0
1,100,58833,98055,150000,150000,0
2,100,30734,51224,200000,200000,0
3,100,13482,22471,200000,200000,0
4,100,250,418,200000,200000,0
5,100,1038,1730,250000,250000,0
6,100,1933,3223,250000,250000,0
7,100,3781,6303,250000,250000,0
8,100,15480,25801,300000,300000,0
9,100,2337,3896,400000,400000,0
10,100,9213,15355,500000,500000,0
11,100,1315,2193,500000,500000,0
12,100,22510,37518,550000,550000,0
13,100,6772,11287,550000,550000,0
14,100,51784,86308,550000,550000,0
15,100,16285,27142,600000,600000,0
16,100,19003,31672,850000,850000,0
17,100,8392,13988,850000,850000,0
