TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,858,1430,100000,100000,0
1,100,339,566,150000,150000,0
2,100,9252,15420,150000,150000,0
3,100,7337,12229,200000,200000,0
4,100,4924,8207,250000,250000,0
5,100,11664,19441,250000,250000,0
6,100,131575,219292,300000,300000,0
7,100,1516,2527,300000,300000,0
8,100,5659,9432,350000,350000,0
9,100,1254,2091,350000,350000,0
10,100,2682,4471,400000,400000,0
11,100,59221,98702,400000,400000,0
12,100,539,899,500000,500000,0
13,100,15618,26030,650000,650000,0
14,100,9259,15433,700000,700000,0
15,100,7512,12521,700000,700000,0
16,100,65770,109617,750000,750000,0
17,100,23599,39333,800000,800000,0
