TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,3570,5951,100000,100000,0
1,100,9658,16097,100000,100000,0
2,100,4729,7882,100000,100000,0
3,100,3724,6208,150000,150000,0
4,100,16315,27193,150000,150000,0
5,100,710,1184,150000,150000,0
6,100,13267,22113,150000,150000,0
7,100,8964,14940,150000,150000,0
8,100,9960,16601,150000,150000,0
9,100,3924,6540,200000,200000,0
10,100,22011,36685,300000,300000,0
11,100,18690,31151,350000,350000,0
12,100,16560,27601,400000,400000,0
13,100,5816,9694,400000,400000,0
14,100,5271,8785,550000,550000,0
15,100,18114,30191,600000,600000,0
16,100,56494,94158,700000,700000,0
17,100,78463,130773,750000,750000,0
