TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,1654,2758,100000,100000,0
1,100,9058,15097,100000,100000,0
2,100,7642,12737,100000,100000,0
3,100,2507,4179,100000,100000,0
4,100,9785,16309,150000,150000,0
5,100,1851,3086,200000,200000,0
6,100,14001,23335,250000,250000,0
7,100,3831,6386,300000,300000,0
8,100,32925,54875,300000,300000,0
9,100,61353,102255,350000,350000,0
10,100,48559,80932,350000,350000,0
11,100,7221,12036,350000,350000,0
12,100,11978,19964,400000,400000,0
13,100,2988,4981,500000,500000,0
14,100,1449,2415,500000,500000,0
15,100,38529,64215,800000,800000,0
16,100,37213,62022,900000,900000,0
17,100,31797,52996,900000,900000,0
