TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,669,1116,100000,100000,0
1,100,1032,1721,100000,100000,0
2,100,325,543,100000,100000,0
3,100,7846,13078,100000,100000,0
4,100,4114,6858,150000,150000,0
5,100,13703,22839,150000,150000,0
6,100,2837,4729,200000,200000,0
7,100,11796,19661,200000,200000,0
8,100,13302,22170,300000,300000,0
9,100,7944,13240,350000,350000,0
10,100,11398,18998,350000,350000,0
11,100,27169,45282,400000,400000,0
12,100,9148,15248,500000,500000,0
13,100,25608,42680,500000,500000,0
14,100,19084,31808,500000,500000,0
15,100,72072,120120,550000,550000,0
16,100,116300,193834,750000,750000,0
17,100,86362,143938,800000,800000,0
