TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,1806,3011,100000,100000,0
1,100,5861,9769,100000,100000,0
2,100,10140,16900,150000,150000,0
3,100,481,802,150000,150000,0
4,100,4069,6782,150000,150000,0
5,100,3363,5606,150000,150000,0
6,100,2037,3395,200000,200000,0
7,100,7560,12601,200000,200000,0
8,100,1320,2200,200000,200000,0
9,100,21647,36079,200000,200000,0
10,100,22825,38043,250000,250000,0
11,100,17791,29652,350000,350000,0
12,100,55118,91864,350000,350000,0
13,100,12891,21485,400000,400000,0
14,100,26376,43961,600000,600000,0
15,100,9799,16333,700000,700000,0
16,100,62593,104322,800000,800000,0
17,100,105648,176080,800000,800000,0
