TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,6247,10412,100000,100000,0
1,100,2250,3751,100000,100000,0
2,100,6479,10799,100000,100000,0
3,100,6385,10642,100000,100000,0
4,100,9860,16434,150000,150000,0
5,100,5845,9743,150000,150000,0
6,100,1811,3019,150000,150000,0
7,100,8697,14495,150000,150000,0
8,100,9082,15137,150000,150000,0
9,100,9054,15091,200000,200000,0
10,100,6285,10475,200000,200000,0
11,100,16476,27460,250000,250000,0
12,100,19130,31884,350000,350000,0
13,100,17661,29436,350000,350000,0
14,100,29428,49047,450000,450000,0
15,100,29689,49482,450000,450000,0
16,100,32988,54980,500000,500000,0
17,100,39579,65965,600000,600000,0
