TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,1642,2738,100000,100000,0
1,100,1344,2241,100000,100000,0
2,100,109,183,100000,100000,0
3,100,682,1137,100000,100000,0
4,100,43299,72165,100000,100000,0
5,100,7086,11811,150000,150000,0
6,100,1745,2909,200000,200000,0
7,100,7437,12395,200000,200000,0
8,100,1094,1824,300000,300000,0
9,100,8977,14962,300000,300000,0
10,100,3819,6366,350000,350000,0
11,100,1800,3000,350000,350000,0
12,100,52092,86821,350000,350000,0
13,100,24949,41582,400000,400000,0
14,100,12002,20004,600000,600000,0
15,100,1500,2501,650000,650000,0
16,100,18291,30486,750000,750000,0
17,100,70798,117998,800000,800000,0
