TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,996,1660,100000,100000,0
1,100,2199,3666,100000,100000,0
2,100,3168,5281,100000,100000,0
3,100,13367,22279,100000,100000,0
4,100,16299,27165,150000,150000,0
5,100,13678,22797,150000,150000,0
6,100,24218,40364,150000,150000,0
7,100,10042,16737,200000,200000,0
8,100,1289,2149,200000,200000,0
9,100,15570,25951,200000,200000,0
10,100,20121,33536,300000,300000,0
11,100,17406,29010,300000,300000,0
12,100,4110,6851,300000,300000,0
13,100,9323,15539,350000,350000,0
14,100,21674,36124,500000,500000,0
15,100,1724,2874,550000,550000,0
16,100,14161,23602,800000,800000,0
17,100,29776,49628,800000,800000,0
