TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,1906,3178,100000,100000,0
1,100,2285,3809,150000,150000,0
2,100,2343,3906,200000,200000,0
3,100,28859,48099,200000,200000,0
4,100,22087,36812,200000,200000,0
5,100,9127,15212,200000,200000,0
6,100,1362,2271,250000,250000,0
7,100,658,1098,250000,250000,0
8,100,6979,11633,300000,300000,0
9,100,29749,49583,400000,400000,0
10,100,3387,5646,400000,400000,0
11,100,14889,24816,450000,450000,0
12,100,40223,67039,450000,450000,0
13,100,29203,48672,750000,750000,0
14,100,145353,242255,750000,750000,0
15,100,42767,71279,800000,800000,0
16,100,23722,39537,850000,850000,0
17,100,56530,94217,900000,900000,0
