TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,6664,11107,100000,100000,0
1,100,2625,4376,100000,100000,0
2,100,4286,7144,100000,100000,0
3,100,1741,2903,100000,100000,0
4,100,20238,33731,150000,150000,0
5,100,949,1583,150000,150000,0
6,100,1957,3263,200000,200000,0
7,100,4332,7221,200000,200000,0
8,100,3368,5614,250000,250000,0
9,100,14386,23977,250000,250000,0
10,100,9379,15632,300000,300000,0
11,100,23260,38767,300000,300000,0
12,100,17403,29005,350000,350000,0
13,100,36431,60719,400000,400000,0
14,100,18382,30637,500000,500000,0
15,100,65379,108966,600000,600000,0
16,100,123497,205829,750000,750000,0
17,100,2922,4871,950000,950000,0
