TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,94,157,100000,100000,0
1,100,314,524,100000,100000,0
2,100,444,740,100000,100000,0
3,100,14155,23593,100000,100000,0
4,100,71917,119863,150000,150000,0
5,100,2344,3907,200000,200000,0
6,100,11325,18875,200000,200000,0
7,100,3511,5852,200000,200000,0
8,100,1476,2460,250000,250000,0
9,100,3320,5534,350000,350000,0
10,100,13257,22095,400000,400000,0
11,100,8598,14331,400000,400000,0
12,100,794,1324,400000,400000,0
13,100,21220,35367,500000,500000,0
14,100,40818,68030,500000,500000,0
15,100,7902,13170,550000,550000,0
16,100,21206,35344,800000,800000,0
17,100,6056,10094,800000,800000,0
