TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,7182,11971,100000,100000,0
1,100,361,602,100000,100000,0
2,100,4887,8146,100000,100000,0
3,100,2688,4480,150000,150000,0
4,100,321,536,200000,200000,0
5,100,6998,11664,250000,250000,0
6,100,2967,4945,250000,250000,0
7,100,5556,9261,250000,250000,0
8,100,638,1064,250000,250000,0
9,100,4369,7282,300000,300000,0
10,100,228,381,300000,300000,0
11,100,5305,8843,550000,550000,0
12,100,298290,497150,550000,550000,0
13,100,77526,129210,600000,600000,0
14,100,5836,9728,750000,750000,0
15,100,4643,7739,750000,750000,0
16,100,3853,6422,800000,800000,0
17,100,32560,54268,900000,900000,0
