TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,1117,1862,100000,100000,0
1,100,517,863,100000,100000,0
2,100,2682,4470,100000,100000,0
3,100,9209,15349,150000,150000,0
4,100,2182,3638,150000,150000,0
5,100,2736,4561,150000,150000,0
6,100,30722,51204,150000,150000,0
7,100,7802,13004,150000,150000,0
8,100,375,625,150000,150000,0
9,100,4461,7436,200000,200000,0
10,100,1612,2687,200000,200000,0
11,100,6375,10626,200000,200000,0
12,100,22128,36880,250000,250000,0
13,100,29244,48740,400000,400000,0
14,100,18811,31352,500000,500000,0
15,100,26544,44241,600000,600000,0
16,100,102920,171534,700000,700000,0
17,100,88412,147354,800000,800000,0
