TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,15408,25681,100000,100000,0
1,100,420,701,100000,100000,0
2,100,783,1306,100000,100000,0
3,100,2744,4574,100000,100000,0
4,100,10191,16985,150000,150000,0
5,100,4523,7539,200000,200000,0
6,100,10413,17355,200000,200000,0
7,100,3117,5196,250000,250000,0
8,100,5594,9324,300000,300000,0
9,100,3000,5001,300000,300000,0
10,100,1776,2961,300000,300000,0
11,100,934,1557,350000,350000,0
12,100,174569,290949,450000,450000,0
13,100,47362,78937,500000,500000,0
14,100,24800,41334,600000,600000,0
15,100,9955,16593,650000,650000,0
16,100,890,1484,700000,700000,0
17,100,23441,39069,700000,700000,0
