TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,833,1389,100000,100000,0
1,100,182,304,100000,100000,0
2,100,6470,10784,150000,150000,0
3,100,42370,70617,150000,150000,0
4,100,23578,39297,150000,150000,0
5,100,2570,4284,150000,150000,0
6,100,21318,35531,200000,200000,0
7,100,2773,4623,200000,200000,0
8,100,6276,10460,250000,250000,0
9,100,7516,12528,250000,250000,0
10,100,8991,14985,250000,250000,0
11,100,15643,26073,300000,300000,0
12,100,1141,1903,300000,300000,0
13,100,28791,47986,450000,450000,0
14,100,36264,60441,450000,450000,0
15,100,6573,10956,600000,600000,0
16,100,13551,22585,650000,650000,0
17,100,4774,7957,800000,800000,0
