TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4446,7410,100000,100000,0
1,100,6527,10879,100000,100000,0
2,100,3055,5093,100000,100000,0
3,100,3808,6348,100000,100000,0
4,100,9899,16499,150000,150000,0
5,100,3265,5443,150000,150000,0
6,100,10012,16687,150000,150000,0
7,100,13349,22249,200000,200000,0
8,100,14424,24040,250000,250000,0
9,100,16682,27804,250000,250000,0
10,100,19993,33323,300000,300000,0
11,100,19927,33213,300000,300000,0
12,100,18781,31302,300000,300000,0
13,100,22460,37434,350000,350000,0
14,100,27084,45140,500000,500000,0
15,100,8135,13559,700000,700000,0
16,100,42334,70557,700000,700000,0
17,100,47300,78834,950000,950000,0
