TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,6680,11134,100000,100000,0
1,100,3802,6337,100000,100000,0
2,100,6680,11134,100000,100000,0
3,100,6669,11116,100000,100000,0
4,100,5767,9612,100000,100000,0
5,100,12838,21398,200000,200000,0
6,100,6099,10166,200000,200000,0
7,100,13207,22013,200000,200000,0
8,100,13061,21769,200000,200000,0
9,100,12435,20726,250000,250000,0
10,100,24423,40706,550000,550000,0
11,100,33259,55432,550000,550000,0
12,100,36561,60936,550000,550000,0
13,100,37567,62613,600000,600000,0
14,100,6954,11591,600000,600000,0
15,100,13033,21723,600000,600000,0
16,100,43305,72176,800000,800000,0
17,100,60108,100180,900000,900000,0
