TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,5926,9877,100000,100000,0
1,100,2593,4323,100000,100000,0
2,100,7200,12001,100000,100000,0
3,100,6935,11559,100000,100000,0
4,100,3969,6615,100000,100000,0
5,100,3316,5527,100000,100000,0
6,100,6832,11387,150000,150000,0
7,100,2702,4504,150000,150000,0
8,100,17964,29941,250000,250000,0
9,100,18784,31308,300000,300000,0
10,100,2812,4688,300000,300000,0
11,100,23671,39453,350000,350000,0
12,100,26158,43598,400000,400000,0
13,100,35709,59516,500000,500000,0
14,100,30450,50751,600000,600000,0
15,100,38721,64535,700000,700000,0
16,100,57618,96031,800000,800000,0
17,100,56484,94140,800000,800000,0
