TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,1648,2748,100000,100000,0
1,100,1349,2249,100000,100000,0
2,100,231,386,100000,100000,0
3,100,685,1142,100000,100000,0
4,100,876,1460,100000,100000,0
5,100,4503,7506,150000,150000,0
6,100,9477,15795,200000,200000,0
7,100,86336,143894,200000,200000,0
8,100,7460,12434,200000,200000,0
9,100,6118,10197,250000,250000,0
10,100,275,459,250000,250000,0
11,100,18760,31268,300000,300000,0
12,100,1465,2443,400000,400000,0
13,100,119211,198686,800000,800000,0
14,100,9859,16433,900000,900000,0
15,100,4906,8178,950000,950000,0
16,100,19072,31788,950000,950000,0
17,100,84252,140420,950000,950000,0
