TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4610,7684,100000,100000,0
1,100,7993,13323,100000,100000,0
2,100,7745,12909,100000,100000,0
3,100,7519,12532,100000,100000,0
4,100,7236,12061,100000,100000,0
5,100,6103,10172,100000,100000,0
6,100,8463,14106,150000,150000,0
7,100,6064,10107,150000,150000,0
8,100,10288,17147,200000,200000,0
9,100,1489,2482,200000,200000,0
10,100,10330,17217,300000,300000,0
11,100,4387,7312,300000,300000,0
12,100,9844,16407,350000,350000,0
13,100,34517,57529,500000,500000,0
14,100,39538,65898,500000,500000,0
15,100,35885,59809,550000,550000,0
16,100,48052,80088,600000,600000,0
17,100,16140,26900,750000,750000,0
