TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,7727,12879,100000,100000,0
1,100,2277,3796,100000,100000,0
2,100,7558,12598,100000,100000,0
3,100,8614,14357,150000,150000,0
4,100,10544,17574,200000,200000,0
5,100,8398,13998,200000,200000,0
6,100,9514,15857,200000,200000,0
7,100,17896,29827,250000,250000,0
8,100,17195,28659,250000,250000,0
9,100,19183,31973,250000,250000,0
10,100,18505,30843,300000,300000,0
11,100,2792,4654,350000,350000,0
12,100,10356,17261,350000,350000,0
13,100,27073,45122,350000,350000,0
14,100,26190,43650,400000,400000,0
15,100,29545,49243,400000,400000,0
16,100,21599,35999,600000,600000,0
17,100,10122,16871,650000,650000,0
