TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,7864,13107,100000,100000,0
1,100,5167,8613,100000,100000,0
2,100,7495,12492,100000,100000,0
3,100,11935,19892,150000,150000,0
4,100,6107,10179,150000,150000,0
5,100,6955,11593,150000,150000,0
6,100,2958,4930,200000,200000,0
7,100,17250,28750,250000,250000,0
8,100,19859,33099,250000,250000,0
9,100,18058,30097,250000,250000,0
10,100,16984,28307,300000,300000,0
11,100,3016,5027,400000,400000,0
12,100,30847,51412,400000,400000,0
13,100,9784,16308,450000,450000,0
14,100,14194,23658,500000,500000,0
15,100,20830,34717,600000,600000,0
16,100,48975,81625,750000,750000,0
17,100,55046,91744,900000,900000,0
