TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,2581,4302,100000,100000,0
1,100,4359,7265,100000,100000,0
2,100,14668,24448,200000,200000,0
3,100,2635,4392,200000,200000,0
4,100,16984,28308,200000,200000,0
5,100,16106,26844,200000,200000,0
6,100,1995,3326,300000,300000,0
7,100,14746,24577,300000,300000,0
8,100,11167,18612,350000,350000,0
9,100,22579,37633,350000,350000,0
10,100,6848,11414,350000,350000,0
11,100,33285,55476,400000,400000,0
12,100,34129,56882,400000,400000,0
13,100,34548,57581,500000,500000,0
14,100,29981,49969,550000,550000,0
15,100,42454,70757,550000,550000,0
16,100,53676,89461,900000,900000,0
17,100,34051,56753,900000,900000,0
