TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,10928,18214,100000,100000,0
1,100,9912,16520,100000,100000,0
2,100,1852,3087,100000,100000,0
3,100,12121,20202,150000,150000,0
4,100,13071,21785,200000,200000,0
5,100,14557,24263,200000,200000,0
6,100,5884,9807,250000,250000,0
7,100,1106,1844,250000,250000,0
8,100,2245,3743,250000,250000,0
9,100,11494,19157,400000,400000,0
10,100,31119,51866,600000,600000,0
11,100,35044,58408,600000,600000,0
12,100,8206,13677,600000,600000,0
13,100,69200,115334,600000,600000,0
14,100,67160,111934,750000,750000,0
15,100,41103,68506,900000,900000,0
16,100,37785,62976,950000,950000,0
17,100,32432,54054,950000,950000,0
