TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,7401,12336,100000,100000,0
1,100,3167,5279,100000,100000,0
2,100,877,1462,100000,100000,0
3,100,7308,12181,100000,100000,0
4,100,8790,14650,150000,150000,0
5,100,3691,6152,150000,150000,0
6,100,7635,12725,200000,200000,0
7,100,14390,23984,200000,200000,0
8,100,12374,20624,250000,250000,0
9,100,20457,34095,300000,300000,0
10,100,21817,36362,350000,350000,0
11,100,42196,70327,600000,600000,0
12,100,44427,74045,600000,600000,0
13,100,38028,63380,700000,700000,0
14,100,51628,86047,700000,700000,0
15,100,55699,92833,850000,850000,0
16,100,37498,62498,850000,850000,0
17,100,14430,24050,850000,850000,0
