TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,13134,21891,100000,100000,0
1,100,7341,12236,100000,100000,0
2,100,3715,6192,100000,100000,0
3,100,1836,3061,150000,150000,0
4,100,79852,133087,150000,150000,0
5,100,560,934,150000,150000,0
6,100,1205,2009,150000,150000,0
7,100,5757,9596,200000,200000,0
8,100,528,880,200000,200000,0
9,100,4616,7694,250000,250000,0
10,100,8009,13349,350000,350000,0
11,100,17537,29229,350000,350000,0
12,100,582,971,350000,350000,0
13,100,1991,3319,400000,400000,0
14,100,7509,12516,500000,500000,0
15,100,553,922,700000,700000,0
16,100,4478,7464,700000,700000,0
17,100,9462,15770,950000,950000,0
