TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,5373,8955,100000,100000,0
1,100,7784,12974,100000,100000,0
2,100,6900,11500,100000,100000,0
3,100,3687,6146,100000,100000,0
4,100,3099,5165,100000,100000,0
5,100,6396,10660,150000,150000,0
6,100,7239,12066,150000,150000,0
7,100,16961,28269,200000,200000,0
8,100,3777,6295,200000,200000,0
9,100,1276,2127,200000,200000,0
10,100,26254,43757,300000,300000,0
11,100,9997,16662,400000,400000,0
12,100,29437,49063,400000,400000,0
13,100,23613,39355,400000,400000,0
14,100,36739,61233,450000,450000,0
15,100,51306,85511,800000,800000,0
16,100,78262,130437,900000,900000,0
17,100,12046,20077,950000,950000,0
