Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,3024,5041,450000,450000
0,1,450000,450100,3024,5041,900000,900000
0,2,900000,900100,3024,5041,1350000,1350000
0,3,1350000,1350100,3024,5041,1800000,1800000
0,4,1800000,1800100,3024,5041,2250000,2250000
0,5,2250000,2250100,3024,5041,2700000,2700000
0,6,2700000,2700100,3024,5041,3150000,3150000
0,7,3150000,3150100,3024,5041,3600000,3600000
0,8,3600000,3600100,3024,5041,4050000,4050000
0,9,4050000,4050100,3024,5041,4500000,4500000
1,0,0,100,11535,19225,450000,450000
1,1,450000,450100,11535,19225,900000,900000
1,2,900000,900100,11535,19225,1350000,1350000
1,3,1350000,1350100,11535,19225,1800000,1800000
1,4,1800000,1800100,11535,19225,2250000,2250000
1,5,2250000,2250100,11535,19225,2700000,2700000
1,6,2700000,2700100,11535,19225,3150000,3150000
1,7,3150000,3150100,11535,19225,3600000,3600000
1,8,3600000,3600100,11535,19225,4050000,4050000
1,9,4050000,4050100,11535,19225,4500000,4500000
2,0,0,100,223822,373037,500000,500000
2,1,500000,500100,223822,373037,1000000,1000000
2,2,1000000,1000100,223822,373037,1500000,1500000
2,3,1500000,1500100,223822,373037,2000000,2000000
2,4,2000000,2000100,223822,373037,2500000,2500000
2,5,2500000,2500100,223822,373037,3000000,3000000
2,6,3000000,3000100,223822,373037,3500000,3500000
2,7,3500000,3500100,223822,373037,4000000,4000000
2,8,4000000,4000100,223822,373037,4500000,4500000
