Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,3614,6024,100000,100000
0,1,100000,100100,3614,6024,200000,200000
0,2,200000,200100,3614,6024,300000,300000
0,3,300000,300100,3614,6024,400000,400000
0,4,400000,400100,3614,6024,500000,500000
0,5,500000,500100,3614,6024,600000,600000
1,0,0,100,22555,37593,100000,100000
1,1,100000,100100,22555,37593,200000,200000
1,2,200000,200100,22555,37593,300000,300000
1,3,300000,300100,22555,37593,400000,400000
1,4,400000,400100,22555,37593,500000,500000
1,5,500000,500100,22555,37593,600000,600000
2,0,0,100,58981,98303,100000,100000
2,1,100000,100100,58981,98303,200000,200000
2,2,200000,200100,58981,98303,300000,300000
2,3,300000,300100,58981,98303,400000,400000
2,4,400000,400100,58981,98303,500000,500000
2,5,500000,500100,58981,98303,600000,600000
3,0,0,100,54971,91619,150000,150000
3,1,150000,150100,54971,91619,300000,300000
3,2,300000,300100,54971,91619,450000,450000
3,3,450000,450100,54971,91619,600000,600000
4,0,0,100,16260,27100,200000,200000
4,1,200000,200100,16260,27100,400000,400000
4,2,400000,400100,16260,27100,600000,600000
5,0,0,100,28138,46897,200000,200000
5,1,200000,200100,28138,46897,400000,400000
5,2,400000,400100,28138,46897,600000,600000
