Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,2000,46,469,20000,20000
0,1,20000,22000,46,469,40000,40000
0,2,40000,42000,46,469,60000,60000
0,3,60000,62000,46,469,80000,80000
0,4,80000,82000,46,469,100000,100000
0,5,100000,102000,46,469,120000,120000
0,6,120000,122000,46,469,140000,140000
0,7,140000,142000,46,469,160000,160000
0,8,160000,162000,46,469,180000,180000
0,9,180000,182000,46,469,200000,200000
0,10,200000,202000,46,469,220000,220000
0,11,220000,222000,46,469,240000,240000
0,12,240000,242000,46,469,260000,260000
0,13,260000,262000,46,469,280000,280000
0,14,280000,282000,46,469,300000,300000
0,15,300000,302000,46,469,320000,320000
0,16,320000,322000,46,469,340000,340000
0,17,340000,342000,46,469,360000,360000
0,18,360000,362000,46,469,380000,380000
0,19,380000,382000,46,469,400000,400000
0,20,400000,402000,46,469,420000,420000
0,21,420000,422000,46,469,440000,440000
0,22,440000,442000,46,469,460000,460000
0,23,460000,462000,46,469,480000,480000
0,24,480000,482000,46,469,500000,500000
0,25,500000,502000,46,469,520000,520000
0,26,520000,522000,46,469,540000,540000
0,27,540000,542000,46,469,560000,560000
0,28,560000,562000,46,469,580000,580000
0,29,580000,582000,46,469,600000,600000
1,0,0,4000,692,6928,40000,40000
1,1,40000,44000,692,6928,80000,80000
1,2,80000,84000,692,6928,120000,120000
1,3,120000,124000,692,6928,160000,160000
1,4,160000,164000,692,6928,200000,200000
1,5,200000,204000,692,6928,240000,240000
1,6,240000,244000,692,6928,280000,280000
1,7,280000,284000,692,6928,320000,320000
1,8,320000,324000,692,6928,360000,360000
1,9,360000,364000,692,6928,400000,400000
1,10,400000,404000,692,6928,440000,440000
1,11,440000,444000,692,6928,480000,480000
1,12,480000,484000,692,6928,520000,520000
1,13,520000,524000,692,6928,560000,560000
1,14,560000,564000,692,6928,600000,600000
2,0,0,4000,1931,19319,40000,40000
2,1,40000,44000,1931,19319,80000,80000
2,2,80000,84000,1931,19319,120000,120000
2,3,120000,124000,1931,19319,160000,160000
2,4,160000,164000,1931,19319,200000,200000
2,5,200000,204000,1931,19319,240000,240000
2,6,240000,244000,1931,19319,280000,280000
2,7,280000,284000,1931,19319,320000,320000
2,8,320000,324000,1931,19319,360000,360000
2,9,360000,364000,1931,19319,400000,400000
2,10,400000,404000,1931,19319,440000,440000
2,11,440000,444000,1931,19319,480000,480000
2,12,480000,484000,1931,19319,520000,520000
2,13,520000,524000,1931,19319,560000,560000
2,14,560000,564000,1931,19319,600000,600000
3,0,0,5000,305,3053,50000,50000
3,1,50000,55000,305,3053,100000,100000
3,2,100000,105000,305,3053,150000,150000
3,3,150000,155000,305,3053,200000,200000
3,4,200000,205000,305,3053,250000,250000
3,5,250000,255000,305,3053,300000,300000
3,6,300000,305000,305,3053,350000,350000
3,7,350000,355000,305,3053,400000,400000
3,8,400000,405000,305,3053,450000,450000
3,9,450000,455000,305,3053,500000,500000
3,10,500000,505000,305,3053,550000,550000
3,11,550000,555000,305,3053,600000,600000
4,0,0,6000,355,3554,60000,60000
4,1,60000,66000,355,3554,120000,120000
4,2,120000,126000,355,3554,180000,180000
4,3,180000,186000,355,3554,240000,240000
4,4,240000,246000,355,3554,300000,300000
4,5,300000,306000,355,3554,360000,360000
4,6,360000,366000,355,3554,420000,420000
4,7,420000,426000,355,3554,480000,480000
4,8,480000,486000,355,3554,540000,540000
4,9,540000,546000,355,3554,600000,600000
