Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,1000,62,625,10000,10000
0,1,10000,11000,62,625,20000,20000
0,2,20000,21000,62,625,30000,30000
0,3,30000,31000,62,625,40000,40000
0,4,40000,41000,62,625,50000,50000
0,5,50000,51000,62,625,60000,60000
0,6,60000,61000,62,625,70000,70000
0,7,70000,71000,62,625,80000,80000
0,8,80000,81000,62,625,90000,90000
0,9,90000,91000,62,625,100000,100000
0,10,100000,101000,62,625,110000,110000
0,11,110000,111000,62,625,120000,120000
0,12,120000,121000,62,625,130000,130000
0,13,130000,131000,62,625,140000,140000
0,14,140000,141000,62,625,150000,150000
0,15,150000,151000,62,625,160000,160000
0,16,160000,161000,62,625,170000,170000
0,17,170000,171000,62,625,180000,180000
0,18,180000,181000,62,625,190000,190000
0,19,190000,191000,62,625,200000,200000
1,0,0,1000,675,6759,10000,10000
1,1,10000,11000,675,6759,20000,20000
1,2,20000,21000,675,6759,30000,30000
1,3,30000,31000,675,6759,40000,40000
1,4,40000,41000,675,6759,50000,50000
1,5,50000,51000,675,6759,60000,60000
1,6,60000,61000,675,6759,70000,70000
1,7,70000,71000,675,6759,80000,80000
1,8,80000,81000,675,6759,90000,90000
1,9,90000,91000,675,6759,100000,100000
1,10,100000,101000,675,6759,110000,110000
1,11,110000,111000,675,6759,120000,120000
1,12,120000,121000,675,6759,130000,130000
1,13,130000,131000,675,6759,140000,140000
1,14,140000,141000,675,6759,150000,150000
1,15,150000,151000,675,6759,160000,160000
1,16,160000,161000,675,6759,170000,170000
1,17,170000,171000,675,6759,180000,180000
1,18,180000,181000,675,6759,190000,190000
1,19,190000,191000,675,6759,200000,200000
2,0,0,1000,748,7485,10000,10000
2,1,10000,11000,748,7485,20000,20000
2,2,20000,21000,748,7485,30000,30000
2,3,30000,31000,748,7485,40000,40000
2,4,40000,41000,748,7485,50000,50000
2,5,50000,51000,748,7485,60000,60000
2,6,60000,61000,748,7485,70000,70000
2,7,70000,71000,748,7485,80000,80000
2,8,80000,81000,748,7485,90000,90000
2,9,90000,91000,748,7485,100000,100000
2,10,100000,101000,748,7485,110000,110000
2,11,110000,111000,748,7485,120000,120000
2,12,120000,121000,748,7485,130000,130000
2,13,130000,131000,748,7485,140000,140000
2,14,140000,141000,748,7485,150000,150000
2,15,150000,151000,748,7485,160000,160000
2,16,160000,161000,748,7485,170000,170000
2,17,170000,171000,748,7485,180000,180000
2,18,180000,181000,748,7485,190000,190000
2,19,190000,191000,748,7485,200000,200000
3,0,0,4000,2421,24216,40000,40000
3,1,40000,44000,2421,24216,80000,80000
3,2,80000,84000,2421,24216,120000,120000
3,3,120000,124000,2421,24216,160000,160000
3,4,160000,164000,2421,24216,200000,200000
4,0,0,5000,1538,15380,50000,50000
4,1,50000,55000,1538,15380,100000,100000
4,2,100000,105000,1538,15380,150000,150000
4,3,150000,155000,1538,15380,200000,200000
