Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,1000,196,1967,10000,10000
0,1,10000,11000,196,1967,20000,20000
0,2,20000,21000,196,1967,30000,30000
0,3,30000,31000,196,1967,40000,40000
0,4,40000,41000,196,1967,50000,50000
0,5,50000,51000,196,1967,60000,60000
0,6,60000,61000,196,1967,70000,70000
0,7,70000,71000,196,1967,80000,80000
0,8,80000,81000,196,1967,90000,90000
0,9,90000,91000,196,1967,100000,100000
0,10,100000,101000,196,1967,110000,110000
0,11,110000,111000,196,1967,120000,120000
0,12,120000,121000,196,1967,130000,130000
0,13,130000,131000,196,1967,140000,140000
0,14,140000,141000,196,1967,150000,150000
0,15,150000,151000,196,1967,160000,160000
0,16,160000,161000,196,1967,170000,170000
0,17,170000,171000,196,1967,180000,180000
0,18,180000,181000,196,1967,190000,190000
0,19,190000,191000,196,1967,200000,200000
0,20,200000,201000,196,1967,210000,210000
0,21,210000,211000,196,1967,220000,220000
0,22,220000,221000,196,1967,230000,230000
0,23,230000,231000,196,1967,240000,240000
1,0,0,4000,1259,12592,40000,40000
1,1,40000,44000,1259,12592,80000,80000
1,2,80000,84000,1259,12592,120000,120000
1,3,120000,124000,1259,12592,160000,160000
1,4,160000,164000,1259,12592,200000,200000
1,5,200000,204000,1259,12592,240000,240000
2,0,0,4000,3072,30728,40000,40000
2,1,40000,44000,3072,30728,80000,80000
2,2,80000,84000,3072,30728,120000,120000
2,3,120000,124000,3072,30728,160000,160000
2,4,160000,164000,3072,30728,200000,200000
2,5,200000,204000,3072,30728,240000,240000
3,0,0,6000,2045,20458,60000,60000
3,1,60000,66000,2045,20458,120000,120000
3,2,120000,126000,2045,20458,180000,180000
3,3,180000,186000,2045,20458,240000,240000
4,0,0,8000,3034,30343,80000,80000
4,1,80000,88000,3034,30343,160000,160000
4,2,160000,168000,3034,30343,240000,240000
