TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,3880,6468,100000,100000,0
1,100,429,715,100000,100000,0
2,100,7859,13099,100000,100000,0
3,100,1406,2344,100000,100000,0
4,100,1794,2991,100000,100000,0
5,100,5310,8851,100000,100000,0
6,100,79579,132633,150000,150000,0
7,100,21128,35214,150000,150000,0
8,100,2502,4171,300000,300000,0
9,100,10327,17213,350000,350000,0
10,100,2463,4106,400000,400000,0
11,100,690,1150,550000,550000,0
12,100,2139,3565,800000,800000,0
13,100,20617,34363,900000,900000,0
14,100,9839,16399,900000,900000,0
