TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,19113,31855,150000,150000,0
1,100,13357,22263,150000,150000,0
2,100,6291,10486,300000,300000,0
3,100,15650,26084,300000,300000,0
4,100,42581,70969,350000,350000,0
5,100,24295,40492,400000,400000,0
6,100,27880,46467,400000,400000,0
7,100,35602,59337,450000,450000,0
8,100,21972,36621,500000,500000,0
9,100,59742,99571,600000,600000,0
10,100,8272,13788,600000,600000,0
11,100,25218,42030,700000,700000,0
12,100,19864,33107,700000,700000,0
13,100,5101,8503,750000,750000,0
14,100,88519,147532,800000,800000,0
