TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,4735,7892,100000,100000,0
1,100,4702,7838,150000,150000,0
2,100,2229,3715,150000,150000,0
3,100,38827,64713,150000,150000,0
4,100,640,1068,200000,200000,0
5,100,14509,24182,250000,250000,0
6,100,11594,19324,300000,300000,0
7,100,31543,52572,350000,350000,0
8,100,4229,7049,400000,400000,0
9,100,4026,6711,600000,600000,0
10,100,70527,117545,600000,600000,0
11,100,124714,207857,750000,750000,0
12,100,14747,24579,750000,750000,0
13,100,68092,113488,950000,950000,0
14,100,23849,39749,950000,950000,0
