TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,29623,49373,100000,100000,0
1,100,16878,28131,100000,100000,0
2,100,277,462,100000,100000,0
3,100,4294,7157,100000,100000,0
4,100,16637,27729,250000,250000,0
5,100,2308,3847,250000,250000,0
6,100,5564,9274,250000,250000,0
7,100,1750,2918,300000,300000,0
8,100,39877,66462,350000,350000,0
9,100,21274,35457,400000,400000,0
10,100,13989,23315,500000,500000,0
11,100,59605,99343,700000,700000,0
12,100,24322,40537,700000,700000,0
13,100,9124,15208,700000,700000,0
14,100,15603,26005,900000,900000,0
