TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,2809,4683,100000,100000,0
1,100,1964,3274,150000,150000,0
2,100,8620,14367,200000,200000,0
3,100,4471,7453,200000,200000,0
4,100,10672,17788,200000,200000,0
5,100,1466,2444,250000,250000,0
6,100,976,1628,350000,350000,0
7,100,13954,23257,400000,400000,0
8,100,67497,112495,400000,400000,0
9,100,117921,196536,400000,400000,0
10,100,9579,15966,550000,550000,0
11,100,5103,8506,550000,550000,0
12,100,36709,61182,550000,550000,0
13,100,76811,128019,900000,900000,0
14,100,102682,171138,900000,900000,0
