TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,11028,18380,150000,150000,0
1,100,12241,20403,150000,150000,0
2,100,5384,8974,200000,200000,0
3,100,7614,12690,200000,200000,0
4,100,20681,34469,250000,250000,0
5,100,15771,26285,250000,250000,0
6,100,3564,5940,250000,250000,0
7,100,24982,41638,300000,300000,0
8,100,30850,51418,400000,400000,0
9,100,34436,57394,500000,500000,0
10,100,30841,51403,550000,550000,0
11,100,47872,79788,600000,600000,0
12,100,33433,55723,700000,700000,0
13,100,66753,111255,800000,800000,0
14,100,66760,111268,800000,800000,0
