TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,100,12048,20080,100000,100000,0
1,100,4597,7662,100000,100000,0
2,100,3347,5579,150000,150000,0
3,100,17496,29160,150000,150000,0
4,100,5687,9479,150000,150000,0
5,100,14805,24676,150000,150000,0
6,100,16045,26743,200000,200000,0
7,100,26810,44684,300000,300000,0
8,100,15019,25032,500000,500000,0
9,100,8846,14744,600000,600000,0
10,100,57063,95105,800000,800000,0
11,100,86450,144084,800000,800000,0
12,100,56394,93991,900000,900000,0
13,100,51503,85839,950000,950000,0
14,100,6943,11572,950000,950000,0
