Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,2000,916,9166,20000,20000
0,1,20000,22000,916,9166,40000,40000
0,2,40000,42000,916,9166,60000,60000
0,3,60000,62000,916,9166,80000,80000
0,4,80000,82000,916,9166,100000,100000
0,5,100000,102000,916,9166,120000,120000
0,6,120000,122000,916,9166,140000,140000
0,7,140000,142000,916,9166,160000,160000
0,8,160000,162000,916,9166,180000,180000
0,9,180000,182000,916,9166,200000,200000
0,10,200000,202000,916,9166,220000,220000
0,11,220000,222000,916,9166,240000,240000
1,0,0,6000,1527,15272,60000,60000
1,1,60000,66000,1527,15272,120000,120000
1,2,120000,126000,1527,15272,180000,180000
1,3,180000,186000,1527,15272,240000,240000
2,0,0,6000,1658,16582,60000,60000
2,1,60000,66000,1658,16582,120000,120000
2,2,120000,126000,1658,16582,180000,180000
2,3,180000,186000,1658,16582,240000,240000
3,0,0,6000,1285,12856,60000,60000
3,1,60000,66000,1285,12856,120000,120000
3,2,120000,126000,1285,12856,180000,180000
3,3,180000,186000,1285,12856,240000,240000
4,0,0,8000,3171,31717,80000,80000
4,1,80000,88000,3171,31717,160000,160000
4,2,160000,168000,3171,31717,240000,240000
